sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19
2862.69,2593.67,2206.9667,1314.6277,1.5512,100.0,97.17,0.1216,1.5915,-0.012,0.0085,0.9764,201.7593,0.0,8.8735,411.5415,9.7622,0.9767,191.9971,12.6012
3097.89,2583.01,2218.7333,1190.9639,1.7047,100.0,97.43,0.1202,1.2877,0.0243,0.0142,0.9539,199.9399,0.0,7.5147,403.1937,10.1775,0.964,189.7624,12.2747
2875.39,2499.15,2216.8333,1468.5974,1.7074,100.0,95.9856,0.1203,1.5369,-0.0287,-0.0216,0.9588,199.2319,0.0,7.5804,404.5785,10.2041,0.968,189.0278,12.2747
3060.16,2465.71,2207.1444,1109.3369,1.5555,100.0,97.5678,0.1216,1.5616,-0.0141,-0.0014,0.9672,198.3168,0.0,9.3787,418.0632,10.0392,0.9693,188.2777,12.3858
2975.87,2514.44,2206.4,982.5452,1.1853,100.0,116.8167,0.1228,1.3657,0.0273,0.0063,0.9698,202.8041,0.0,12.5764,427.5255,9.7946,0.9752,193.0095,12.5492
2955.82,2541.6,2231.0555,1303.5386,0.9751,100.0,95.7878,0.1198,1.3859,-0.0007,-0.0058,0.9677,202.1568,0.0,9.7073,412.933,9.8271,0.9738,192.3297,12.5492
2994.64,2484.71,2200.2111,1048.3108,1.6485,100.0,98.3222,0.1214,1.5552,-0.0031,0.0046,0.9659,196.7273,0.0,8.9739,421.8615,10.0222,0.9715,186.705,12.5214
3053.36,2538.38,2192.1889,1435.9611,2.387,100.0,107.3989,0.1229,1.4487,0.0014,-0.0063,0.9612,197.4772,0.0,9.8525,416.5609,10.022,0.9681,187.4552,12.3808
2871.59,2556.95,2217.0,1436.8313,1.6604,100.0,93.6611,0.1199,1.5903,-0.0062,-0.001,0.9627,202.3262,0.0,7.3023,410.8594,9.8415,0.9658,192.4847,12.5643
3001.71,2504.2,2210.7333,1368.706,2.2449,100.0,99.42,0.1228,1.5002,-0.0122,-0.011,0.9642,197.2249,0.0,10.1274,424.4892,9.9983,0.9701,187.2266,12.3858
3042.43,2442.6,2217.0,1436.8313,1.6604,100.0,93.6611,0.1199,1.4906,-0.0051,-0.0164,0.9639,200.7563,0.0,10.7568,418.7105,10.1612,0.9702,190.5951,12.5339
3001.81,2424.39,2217.0,1436.8313,1.6604,100.0,93.6611,0.1199,1.5521,-0.0085,-0.0152,0.9745,201.1214,0.0,9.0473,410.7263,9.942,0.9758,191.1794,12.5788
2915.71,2560.38,2196.1111,1472.64,1.5599,100.0,94.6522,0.1212,1.5083,0.0029,0.0058,0.967,195.877,0.0,8.8695,417.1163,9.9698,0.9723,185.9072,12.3858
3056.37,2477.75,2200.2111,1048.3108,1.6485,100.0,98.3222,0.1214,1.3692,-0.0105,-0.0109,0.9784,196.9059,0.0,10.2497,417.808,9.9844,0.9807,186.9215,12.5788
3015.36,2427.14,2217.5778,1283.3701,2.5361,100.0,104.9022,0.1222,1.4895,-0.0099,-0.0046,0.9512,202.4003,0.0,8.4395,413.5581,10.1401,0.9611,192.2602,12.5247
2981.04,2475.9,2215.8111,1389.3065,2.3183,100.0,98.45,0.1214,1.5033,0.0192,0.0027,0.9655,196.9798,0.0,10.1705,408.1355,9.7751,0.9709,187.2047,12.4363
2984.41,2550.88,2192.1889,1435.9611,2.387,100.0,107.3989,0.1229,1.5613,0.0005,0.0023,0.9691,197.404,0.0,9.5661,417.4961,9.8809,0.974,187.5231,12.5643
2852.18,2573.94,2216.8333,1468.5974,1.7074,100.0,95.9856,0.1203,1.4832,-0.0191,0.0016,0.9518,202.1214,0.0,8.7944,423.5053,9.4667,0.9599,192.6547,12.3808
2864.77,2521.49,2192.1889,1435.9611,2.387,100.0,107.3989,0.1229,1.5464,-0.0084,0.0048,0.9646,202.5402,0.0,9.1026,410.3231,9.8471,0.9678,192.6931,12.4363
3052.98,2515.51,2172.8111,969.3436,1.2736,100.0,102.7367,0.1243,1.4065,-0.0037,-0.0058,0.9729,199.7201,0.0,10.2017,406.7101,10.5278,0.9819,189.1922,12.5276
2870.76,2583.56,2192.1889,1435.9611,2.387,100.0,107.3989,0.1229,1.4719,-0.0003,-0.0006,0.9642,202.4753,0.0,8.5914,413.0594,9.8013,0.9672,192.674,12.5339
3014.77,2493.11,2210.7333,1368.706,2.2449,100.0,99.42,0.1228,1.601,0.0075,-0.0032,0.9604,202.3272,0.0,9.4151,417.2226,10.1539,0.9676,192.1733,12.2747
3027.72,2430.7,2192.1889,1435.9611,2.387,100.0,107.3989,0.1229,1.5697,-0.0122,-0.005,0.978,199.7469,0.0,9.6782,403.3723,9.7753,0.9804,189.9715,12.6241
2893.19,2498.09,2200.2111,1048.3108,1.6485,100.0,98.3222,0.1214,1.5471,0.0133,0.0095,0.9805,196.7414,0.0,12.5048,420.8858,9.8077,0.9822,186.9337,12.5284
3006.5,2516.64,2217.5778,1283.3701,2.5361,100.0,104.9022,0.1222,1.5715,-0.0159,-0.0037,0.9681,197.415,0.0,9.1002,409.4322,10.215,0.973,187.2,12.5718
3094.77,2454.33,2215.8111,1389.3065,2.3183,100.0,98.45,0.1214,1.5084,0.0112,-0.001,0.9633,202.7015,0.0,10.4754,418.8332,9.9653,0.967,192.7363,12.5718
2985.78,2460.97,2200.2111,1048.3108,1.6485,100.0,98.3222,0.1214,1.5242,-0.0006,0.0053,0.9659,195.7208,0.0,10.7293,423.5333,9.9943,0.9687,185.7265,12.5214
3171.42,2634.43,2217.0,1436.8313,1.6604,100.0,93.6611,0.1199,1.4193,0.0033,-0.0057,0.9694,201.3581,0.0,12.5159,414.3387,10.1472,0.9742,191.2109,9.8773
3068.47,2489.07,2200.2111,1048.3108,1.6485,100.0,98.3222,0.1214,1.4409,-0.0112,-0.0017,0.964,197.4388,0.0,10.0908,411.4976,10.1428,0.9701,187.2961,12.4363
3012.98,2403.89,2215.8111,1389.3065,2.3183,100.0,98.45,0.1214,1.568,0.0165,-0.0113,0.9684,199.4509,0.0,12.0923,411.7312,9.7373,0.9736,189.7136,12.4363
3060.55,2420.03,2217.0,1436.8313,1.6604,100.0,93.6611,0.1199,1.6162,-0.0063,-0.0108,0.9745,200.1262,0.0,11.4545,423.8405,9.992,0.9801,190.1342,12.5788
3025.46,2516.06,2195.9778,1388.2869,1.5605,100.0,103.24,0.1234,1.4298,0.0122,0.0176,0.9611,202.3064,0.0,13.0361,423.8394,9.6645,0.9681,192.6418,12.5292
2973.39,2528.67,2195.9778,1388.2869,1.5605,100.0,103.24,0.1234,1.3622,0.0387,-0.0202,0.9797,201.6194,0.0,11.4371,407.9663,9.6971,0.9817,191.9223,12.5284
3014.16,2384.1,2211.0667,1107.1227,1.5788,100.0,97.0089,0.1213,1.4425,-0.0291,-0.0025,0.9644,196.9962,0.0,12.9242,427.2639,9.7263,0.9706,187.2699,12.5643
3037.71,2441.77,2150.0556,1215.2183,1.4756,100.0,100.9744,0.1244,1.3987,0.0313,-0.0182,0.9426,182.094,0.0,10.8957,420.5301,9.9285,0.9549,172.1654,12.5292
2999.11,2419.25,2217.0,1436.8313,1.6604,100.0,93.6611,0.1199,1.4781,0.0002,-0.0062,0.9686,197.3447,0.0,8.4645,411.6398,9.6066,0.9706,187.7381,12.5339
2991.63,2599.93,2150.0556,1215.2183,1.4756,100.0,100.9744,0.1244,1.501,0.0259,-0.0228,0.9606,195.3137,0.0,14.1252,425.5294,9.911,0.9679,185.4027,12.3858
2958.3,2574.7,2200.2111,1048.3108,1.6485,100.0,98.3222,0.1214,1.444,0.0168,-0.0001,0.9688,199.3797,0.0,9.2942,409.8208,9.6437,0.971,189.736,12.4363
2998.88,2493.21,2195.9778,1388.2869,1.5605,100.0,103.24,0.1234,1.4066,-0.0094,-0.028,0.962,202.9538,0.0,13.3831,421.4825,10.4399,0.9736,192.5139,12.5339
2975.74,2517.35,2162.5556,1041.0369,1.4305,100.0,100.4111,0.1238,1.4968,-0.0201,-0.006,0.9596,202.025,0.0,7.5413,408.2715,9.3672,0.9675,192.6577,12.452
2939.57,2564.93,2205.5,1287.3538,2.3842,100.0,111.7644,0.1241,1.5823,0.0113,-0.0022,0.9675,202.3142,0.0,10.3149,419.4033,9.9468,0.9689,192.3674,12.5339
3095.53,2434.79,2211.0667,1107.1227,1.5788,100.0,97.0089,0.1213,1.4075,0.028,-0.0349,0.9732,201.193,0.0,11.272,429.2464,9.696,0.9767,191.497,12.5788
3073.26,2470.5,2150.0556,1215.2183,1.4756,100.0,100.9744,0.1244,1.3188,0.0422,-0.0189,0.9598,200.0614,0.0,8.891,403.8893,9.9982,0.9674,190.0632,12.5292
3077.47,2387.73,2180.8889,1084.7221,0.9085,100.0,94.2467,0.1226,1.3145,0.041,-0.0209,0.9653,200.4414,0.0,6.6311,403.6064,10.0797,0.9711,190.3617,12.5263
3169.0,2265.6,2187.9889,1096.379,0.9065,100.0,97.6567,0.1221,1.4109,-0.0239,-0.0121,0.9599,201.9371,0.0,8.5805,421.9984,9.5978,0.9648,192.3393,12.5263
2923.19,2516.4,2180.8889,1084.7221,0.9085,100.0,94.2467,0.1226,1.3137,0.0345,-0.0137,0.9613,200.346,0.0,8.1512,406.4545,9.9524,0.9682,190.3936,12.5263
3003.43,2448.34,2205.5,1287.3538,2.3842,100.0,111.7644,0.1241,1.4339,0.002,-0.0036,0.9775,195.2903,0.0,12.269,411.9367,10.641,0.9839,184.6493,12.5914
2953.63,2500.05,2195.9778,1388.2869,1.5605,100.0,103.24,0.1234,1.5177,0.0183,-0.0137,0.9637,192.9511,0.0,12.3279,426.8471,9.9859,0.9705,182.9653,12.5643
3034.74,2458.9,2192.1889,1435.9611,2.387,100.0,107.3989,0.1229,1.5447,0.0036,-0.0125,0.9757,201.9267,0.0,13.3326,406.3998,10.1672,0.9789,191.7594,12.5788
3038.57,2380.39,2205.5,1287.3538,2.3842,100.0,111.7644,0.1241,1.4855,-0.0034,-0.0103,0.9639,202.7426,0.0,10.7755,412.1746,10.4716,0.9749,192.271,12.5339
2902.88,2259.49,2205.5,1287.3538,2.3842,100.0,111.7644,0.1241,1.4089,0.0156,-0.0142,0.9688,200.3339,0.0,7.6398,412.8915,9.7944,0.9715,190.5395,12.5214
3001.45,2481.72,2162.5556,1041.0369,1.4305,100.0,100.4111,0.1238,1.6217,-0.0088,0.0064,0.9635,201.9292,0.0,8.666,417.5414,9.3732,0.9696,192.556,12.452
2975.72,2585.72,2150.0556,1215.2183,1.4756,100.0,100.9744,0.1244,1.4413,0.0086,-0.0173,0.9571,204.3916,0.0,13.7905,412.2705,9.8991,0.9666,194.4925,12.5214
3356.35,2815.31,2217.0,1436.8313,1.6604,100.0,93.6611,0.1199,1.5547,-0.0048,0.002,0.962,196.3053,0.0,13.3154,427.8671,9.7313,0.9691,186.574,12.2937
3053.48,2524.95,2215.8111,1389.3065,2.3183,100.0,98.45,0.1214,1.5718,0.0211,-0.0006,0.972,198.2412,0.0,10.2851,421.0322,9.7883,0.9761,188.4529,12.5718
2816.81,2557.2,2195.9778,1388.2869,1.5605,100.0,103.24,0.1234,1.4151,0.0213,-0.0179,0.9566,195.8147,0.0,10.7529,406.3675,9.8672,0.9644,185.9476,12.4361
3100.96,2507.02,2205.5,1287.3538,2.3842,100.0,111.7644,0.1241,1.5172,0.0074,-0.0077,0.9661,202.6372,0.0,9.3697,419.9955,10.1518,0.9701,192.4855,12.5382
2951.84,2477.13,2192.1889,1435.9611,2.387,100.0,107.3989,0.1229,1.4613,-0.0027,-0.0039,0.978,199.9289,0.0,11.1558,412.4685,9.8161,0.9804,190.1128,12.6241
3004.07,2458.88,2180.8889,1084.7221,0.9085,100.0,94.2467,0.1226,1.2957,0.0186,0.007,0.9676,193.584,0.0,8.6656,413.1059,10.2127,0.9745,183.3713,12.5339
2974.97,2479.73,2195.9778,1388.2869,1.5605,100.0,103.24,0.1234,1.4411,-0.0039,-0.0065,0.9579,202.4606,0.0,10.8377,415.4355,10.4429,0.9708,192.0177,12.5292
2987.8,2489.53,2216.8333,1468.5974,1.7074,100.0,95.9856,0.1203,1.3134,0.0158,0.0102,0.9634,193.9392,0.0,8.2138,421.5779,10.0893,0.97,183.8499,12.4363
2955.33,2521.87,2187.9889,1096.379,0.9065,100.0,97.6567,0.1221,1.3606,0.003,0.0107,0.9691,193.0174,0.0,9.9712,406.1335,10.423,0.9775,182.5944,12.452
3173.18,2428.64,2209.4667,1556.393,1.4884,100.0,95.1156,0.1206,1.6073,-0.0278,-0.0057,0.978,201.989,0.0,9.1785,415.2569,9.9421,0.9788,192.0469,12.5788
2990.57,2534.66,2162.5556,1041.0369,1.4305,100.0,100.4111,0.1238,1.6123,-0.0166,0.0017,0.9603,201.4521,0.0,8.7335,416.3166,9.407,0.9675,192.0452,12.5373
3219.75,2373.31,2239.4111,1080.4985,1.2079,100.0,115.6522,0.1203,1.3326,0.0314,0.0021,0.9767,199.5896,0.0,7.4488,413.0175,9.5974,0.9799,189.9923,12.5914
2962.45,2496.67,2281.5667,1161.3004,1114.5366,100.0,108.3144,0.0,1.3216,0.0489,0.0035,0.9664,199.7879,0.0,8.978,415.341,9.5924,0.9728,190.1955,12.5439
2949.12,2553.24,2176.8,1461.4374,0.8864,100.0,96.2367,0.1232,1.5576,-0.0205,0.0095,0.9777,194.6139,0.0,9.1436,414.1562,9.8634,0.9806,184.7505,12.6241
3047.38,2597.0,,,,,,0.0,1.386,0.0225,0.0018,0.9525,199.9191,0.0,9.0278,410.8521,9.5716,0.9615,190.3475,12.4361
3214.14,2445.56,2239.4111,1080.4985,1.2079,100.0,115.6522,0.1203,1.4857,0.016,0.002,0.9646,199.3795,0.0,7.3519,414.1151,9.5902,0.9704,189.7892,12.5263
3043.18,2574.43,,,,,,0.1207,1.3571,0.0324,-0.0007,0.9671,199.7352,0.0,11.3573,404.5955,10.0852,0.9709,189.65,12.4455
2976.92,2510.09,2187.9889,1096.379,0.9065,100.0,97.6567,0.1221,1.4471,-0.013,-0.007,0.9596,202.3199,0.0,11.497,413.0262,9.358,0.9672,192.9619,12.521
3059.44,2423.75,2239.4111,1080.4985,1.2079,100.0,115.6522,0.1203,1.412,0.0174,0.0067,0.9659,199.7805,0.0,15.3409,418.8917,9.4279,0.9702,190.3525,12.5263
2995.84,2504.48,2167.6888,1096.0264,1.5066,100.0,99.5989,0.1234,1.4133,-0.0078,-0.0076,0.9658,195.1813,0.0,12.8039,414.3287,9.3673,0.9701,185.814,12.3858
2913.84,2393.97,2218.8111,1021.2003,1.897,100.0,115.38,0.123,1.5302,0.0133,-0.0051,0.9663,199.5356,0.0,7.5335,403.1055,10.0185,0.9702,189.5171,12.3896
3022.41,2507.66,2239.4111,1080.4985,1.2079,100.0,115.6522,0.1203,1.5124,0.0229,0.0091,0.9682,199.5251,0.0,14.2835,420.9201,9.4623,0.9722,190.0628,12.5263
3026.86,2497.62,2306.1,0.0,1112.4728,100.0,88.4722,0.0,1.446,0.0107,-0.0026,0.9617,198.8831,0.0,7.8656,425.1352,9.7466,0.9711,189.1365,12.5469
3048.58,2531.02,2218.8111,1021.2003,1.897,100.0,115.38,0.123,1.5169,0.0093,0.0123,0.967,199.5676,0.0,7.5794,403.4427,10.0604,0.9709,189.5072,12.452
2928.89,2504.81,2236.1111,1546.5931,2.03,100.0,90.4233,0.1224,1.3663,-0.0123,-0.005,0.9692,196.6394,0.0,9.71,504.9312,10.054,0.9739,186.5854,12.4647
3006.8,2536.87,,,,,,0.0,1.4814,0.018,-0.0001,0.9703,199.4356,0.0,4.0678,416.3835,9.6558,0.9752,189.7798,9.8773
3051.8,2527.7,,,,,,0.0,1.4714,0.0049,-0.0034,0.9776,199.4483,0.0,9.1047,415.8009,9.7033,0.9804,189.745,12.5492
2900.29,2451.5,,,,,,0.0,1.3988,0.0185,-0.0047,0.9617,197.6899,0.0,14.3116,420.487,10.0382,0.9715,187.6517,9.8773
3051.1,2509.14,2195.1,1526.444,0.8279,100.0,96.31,0.1203,1.4718,0.01,-0.0122,0.9587,202.9634,0.0,14.8972,423.5936,9.6749,0.9674,193.2885,12.6308
2982.03,2507.74,2195.1,1526.444,0.8279,100.0,96.31,0.1203,1.3068,0.0042,-0.0153,0.9628,203.8107,0.0,14.7235,421.8452,9.6884,0.9706,194.1223,12.6308
3088.81,2590.62,2207.1,1298.4309,1.0251,100.0,96.9478,0.1203,1.2374,0.016,-0.0044,0.9671,196.6366,0.0,8.1245,408.8175,9.8586,0.9736,186.7781,12.6308
2969.65,2449.49,2184.4222,1017.9147,1.3713,100.0,99.4367,0.1213,1.2005,0.0081,-0.011,0.9647,204.5621,0.0,10.2994,417.2819,9.9699,0.9709,194.5922,12.6308
2963.26,2530.97,2199.3,1106.9703,0.8938,100.0,113.3544,0.1249,1.4498,0.0097,0.015,0.9543,203.0161,0.0,12.8735,410.5432,9.9175,0.9655,193.0986,12.5184
2936.59,2444.69,,,,,,0.0,1.4838,0.0033,0.005,0.9749,204.3297,0.0,14.4462,414.4435,9.8101,0.9773,194.5196,12.6614
2968.78,2451.53,2207.1,1298.4309,1.0251,100.0,96.9478,0.1203,1.3985,-0.0105,-0.014,0.9633,196.8639,0.0,7.2586,433.558,9.7712,0.9712,187.0928,12.6308
2898.17,2547.65,,,,,,0.0,1.4425,0.0222,0.0037,0.9689,199.394,0.0,6.9104,447.9228,9.6168,0.9741,189.7773,12.5204
3045.87,2493.72,2168.5111,1171.6442,0.8752,100.0,101.6567,0.1235,1.5442,-0.0135,0.0031,0.9627,202.3699,0.0,8.585,413.464,9.9425,0.9685,192.4274,12.5263
3750.670763065064,2383.76,2207.1,1298.4309,1.0251,100.0,96.9478,0.1203,1.3561,0.0021,-0.0012,0.9603,199.5669,0.0,16.8844,418.6359,9.7815,0.9692,189.7854,12.6308
3033.46,2424.39,2204.6667,1078.786,0.9152,100.0,103.9611,0.1196,1.2898,0.0187,0.0017,0.9624,203.6734,0.0,13.8815,417.341,9.5304,0.9665,194.143,12.4696
3064.53,2349.85,2182.5555,1261.0898,1.211,100.0,112.2922,0.1252,1.3708,0.0061,0.0033,0.9605,204.6342,0.0,15.4863,422.022,9.6424,0.9654,194.9919,12.5169
2959.51,2538.41,2195.1,1526.444,0.8279,100.0,96.31,0.1203,1.412,0.0093,-0.0138,0.9725,197.6313,0.0,14.2568,421.7796,9.6613,0.9749,187.97,12.5582
3068.72,2472.41,2195.1,1526.444,0.8279,100.0,96.31,0.1203,1.2462,0.0125,-0.0213,0.9639,204.9821,0.0,9.8808,419.2563,9.9048,0.9687,195.0773,12.6057
3000.24,2477.37,2207.1,1298.4309,1.0251,100.0,96.9478,0.1203,1.4642,0.0749,0.0118,0.9623,197.1559,0.0,14.0,425.2735,9.8258,0.9696,187.3301,12.4245
3284.82,2417.92,2201.2889,1015.437,2.1366,100.0,119.9011,0.1251,1.4279,-0.0047,-0.0068,0.9619,197.1495,0.0,12.4499,412.8615,9.9664,0.9719,187.1831,12.3235
2938.51,2515.15,2207.1,1298.4309,1.0251,100.0,96.9478,0.1203,1.2532,0.0089,-0.0058,0.9747,194.5885,0.0,8.2589,410.5451,9.8438,0.9782,184.7447,12.6337
3126.61,2426.76,2204.2889,2637.9989,1.5549,100.0,86.1089,0.1234,1.4005,0.0486,0.008,0.9621,196.4076,0.0,14.4799,426.604,9.906,0.9697,186.5015,12.5422
3016.68,2482.88,2204.6667,1078.786,0.9152,100.0,103.9611,0.1196,1.393,0.0495,0.0078,0.9659,196.7879,0.0,14.2058,421.8451,9.9601,0.974,186.8278,12.4245
3025.04,2590.88,2182.4111,3355.2007,1.4529,100.0,82.1311,0.1248,1.3639,0.0609,0.004,0.9634,201.1382,0.0,16.1815,425.1626,9.7261,0.9712,191.4121,12.3869
2983.64,2542.56,2182.4111,3355.2007,1.4529,100.0,82.1311,0.1248,1.5203,0.0424,0.015,0.9568,200.6989,0.0,9.2306,420.9236,9.8798,0.9676,190.8191,12.9898
3036.24,2548.46,2204.6667,1078.786,0.9152,100.0,103.9611,0.1196,1.3062,-0.0069,-0.0089,0.9711,197.9591,0.0,9.7063,421.2666,9.9885,0.9737,187.9706,12.4343
2990.46,2507.01,2204.6667,1078.786,0.9152,100.0,103.9611,0.1196,1.4058,0.0031,-0.0194,0.9623,204.9192,0.0,11.9908,430.9007,9.6358,0.9692,195.2834,12.4245
2911.22,2556.64,2204.2889,2637.9989,1.5549,100.0,86.1089,0.1234,1.4439,-0.0094,-0.0042,0.9633,196.609,0.0,15.3045,426.2342,9.8039,0.9717,186.8051,12.5582
2984.93,2432.38,2177.4333,2945.8855,1.3321,100.0,83.17,0.1253,1.3471,-0.0089,0.0135,0.9716,198.5826,0.0,15.961,424.6136,9.7997,0.9759,188.7828,12.4784
2987.19,2512.75,2191.5,1147.9162,0.9431,100.0,97.72,0.1212,1.4197,0.0026,-0.0023,0.9628,196.9179,0.0,12.7241,416.7496,9.9424,0.9724,186.9755,12.3557
2970.42,2494.39,2191.5,1147.9162,0.9431,100.0,97.72,0.1212,1.3264,-0.0018,0.0067,0.9638,197.3694,0.0,11.3795,403.4137,9.9023,0.9732,187.4671,12.4096
3190.97,2480.56,2181.1889,1338.8895,2.1195,100.0,108.14,0.1263,1.3976,0.0102,0.0043,0.9608,198.3192,0.0,11.7847,412.8539,9.8944,0.9685,188.4248,12.6037
2977.92,2538.37,2192.7556,867.3027,1.7393,100.0,123.4244,0.1251,1.3699,-0.0021,0.0082,0.9653,196.2391,0.0,12.6516,412.1643,9.9503,0.9741,186.2888,12.5422
3042.12,2444.67,2195.4444,2914.1792,1.5978,100.0,85.1011,0.1235,1.3829,-0.0019,0.0017,0.9679,197.1153,0.0,12.9499,413.0978,9.6074,0.9717,187.5079,12.5269
3070.74,2499.35,2181.1889,1338.8895,2.1195,100.0,108.14,0.1263,1.3508,0.0046,-0.0066,0.9758,196.4058,0.0,12.2875,411.6915,9.6589,0.9783,186.7469,12.651
3002.54,2549.85,2182.5555,1261.0898,1.211,100.0,112.2922,0.1252,1.2634,0.0052,-0.004,0.9728,196.8602,0.0,11.9019,413.3802,9.8414,0.9766,187.0188,12.648
3068.64,2498.02,2192.7556,867.3027,1.7393,100.0,123.4244,0.1251,1.4404,-0.005,0.0046,0.9627,196.9707,0.0,12.7147,417.0155,9.8898,0.9716,187.0809,12.4137
2983.24,2459.97,2187.9889,1096.379,0.9065,100.0,97.6567,0.1221,1.3573,-0.006,0.0085,0.9664,193.4051,0.0,10.0122,404.0235,10.3826,0.9755,183.0224,12.521
3073.57,2528.59,2217.4111,1032.2836,1.4802,100.0,101.3511,0.1195,1.4234,-0.0045,0.003,0.9768,196.7117,0.0,12.6488,409.9657,9.6006,0.9792,187.1111,12.4784
2962.43,2543.1,2201.2889,1015.437,2.1366,100.0,119.9011,0.1251,1.4448,0.0042,0.0017,0.962,197.4565,0.0,13.4669,415.699,9.8587,0.972,187.5979,12.5269
2918.48,2505.29,2204.6667,1078.786,0.9152,100.0,103.9611,0.1196,1.4174,0.0384,0.008,0.9663,195.5345,0.0,14.4055,423.699,9.8472,0.9727,185.6873,12.5582
2924.54,2451.31,2190.7666,3530.2362,0.8017,100.0,83.8767,0.1249,1.3207,-0.0116,-0.0128,0.9625,199.5963,0.0,18.0388,431.1893,9.8015,0.9732,189.7948,12.3896
3107.42,2404.67,2177.4333,2945.8855,1.3321,100.0,83.17,0.1253,1.4119,-0.0053,0.0056,0.9652,196.504,0.0,9.1036,411.1353,9.8386,0.9723,186.6655,12.6037
3033.22,2546.24,2187.3444,2882.8558,1.5876,100.0,85.4189,0.1235,1.316,-0.014,0.0007,0.9642,197.1669,0.0,8.4107,414.0499,9.7499,0.9718,187.4169,12.5596
2989.59,2506.0,2204.2889,2637.9989,1.5549,100.0,86.1089,0.1234,1.4089,0.0447,0.0027,0.9648,196.8566,0.0,15.3649,420.0638,10.004,0.9735,186.8526,12.5169
2921.78,2483.77,2177.4333,2945.8855,1.3321,100.0,83.17,0.1253,1.2769,-0.0074,0.0086,0.9667,197.467,0.0,13.3439,411.5272,9.957,0.9735,187.51,12.6037
2905.07,2493.47,2192.7556,867.3027,1.7393,100.0,123.4244,0.1251,1.4443,-0.0025,-0.0025,0.9641,197.1465,0.0,8.4577,412.5956,10.2437,0.9732,186.9028,12.5169
3026.67,2529.82,2192.7889,1268.5852,1.9935,100.0,104.5867,0.1268,1.4241,0.0008,-0.0031,0.9712,196.7202,0.0,12.0612,422.943,9.6702,0.9743,187.05,12.6057
2883.88,2515.46,2177.4333,2945.8855,1.3321,100.0,83.17,0.1253,1.3881,-0.0146,0.0048,0.9762,197.0141,0.0,10.6616,430.134,9.8374,0.9801,187.1766,12.5914
2996.65,2512.02,2191.3556,1111.4764,1.4549,100.0,97.1556,0.121,1.2956,0.0005,0.0046,0.9751,195.0127,0.0,12.1021,420.1645,10.2747,0.9789,184.7379,12.649
2992.07,2354.5,2191.3556,1111.4764,1.4549,100.0,97.1556,0.121,1.3636,-0.0103,-0.0056,0.967,197.4771,0.0,12.9528,430.2847,9.586,0.9713,187.8911,12.5394
2931.11,2485.99,2208.5889,1116.3316,0.8396,100.0,107.63,0.1207,1.3488,-0.0018,0.0035,0.9672,197.2649,0.0,10.549,413.7864,10.2677,0.9753,186.9972,12.6057
2966.2,2588.36,2192.7889,1268.5852,1.9935,100.0,104.5867,0.1268,1.4379,-0.0144,-0.0068,0.9704,196.0577,0.0,15.2552,419.9065,10.2869,0.9758,185.7708,12.4108
2984.99,2501.05,2190.7666,3530.2362,0.8017,100.0,83.8767,0.1249,1.3108,-0.0077,-0.012,0.977,199.3199,0.0,14.1414,420.0188,9.6442,0.9806,189.6757,12.649
3031.93,2580.67,2205.5,1287.3538,2.3842,100.0,111.7644,0.1241,1.6024,-0.0043,0.0032,0.9577,191.0777,0.0,10.8383,401.0626,9.9658,0.9652,181.1119,12.5214
3067.02,2608.21,2190.7666,3530.2362,0.8017,100.0,83.8767,0.1249,1.3059,0.0076,0.0021,0.977,196.9858,0.0,11.2121,419.5594,10.2397,0.9803,186.7461,12.6627
2949.9,2447.26,2264.7,1211.1291,0.8785,100.0,99.6356,0.1173,1.338,-0.0018,-0.0063,0.9759,197.2191,0.0,15.0503,424.8755,9.708,0.9805,187.5111,12.5061
3012.34,2416.09,2192.7889,1268.5852,1.9935,100.0,104.5867,0.1268,1.301,-0.006,0.0006,0.9766,196.9294,0.0,14.6744,429.8016,9.5945,0.9788,187.3349,12.4814
3018.7,2430.37,2192.7889,1268.5852,1.9935,100.0,104.5867,0.1268,1.3517,-0.0029,-0.0065,0.9656,197.561,0.0,14.5302,429.3525,9.5777,0.9696,187.9833,12.4343
2935.39,2575.41,2179.7333,3085.3781,1.4843,100.0,82.2467,0.1248,1.3076,0.0046,0.0044,0.9751,195.2444,0.0,9.5642,412.6753,10.1791,0.9796,185.0653,12.6088
3273.46,2276.93,2223.5333,1352.1869,0.8714,100.0,97.2189,0.1196,1.3511,0.012,-0.0049,0.9761,196.8531,0.0,12.1514,424.4775,9.6139,0.9783,187.2392,12.4933
2903.34,2585.48,2196.1111,1472.64,1.5599,100.0,94.6522,0.1212,1.5134,0.0036,-0.0055,0.9686,196.7158,0.0,12.1015,416.3427,10.1603,0.9736,186.5555,12.5547
2998.06,2465.43,2223.5333,1352.1869,0.8714,100.0,97.2189,0.1196,1.3454,-0.0032,0.0028,0.9709,197.2059,0.0,10.2245,423.5405,10.0565,0.9758,187.1494,12.6037
2943.76,2481.99,2190.7666,3530.2362,0.8017,100.0,83.8767,0.1249,1.3214,0.0009,-0.0074,0.9677,199.1401,0.0,14.6762,419.9804,9.6781,0.9736,189.4619,12.4267
